eco,opening_name,month,actual,forecast,lower_ci,upper_ci,is_forecast,structural_break,model_tier,forecast_quality,model_tier_override,model_name
A65,A65,2023-05,0.4904527255928549,,,,False,False,1,medium,,holt_winters
A65,A65,2023-06,0.4918433931484502,,,,False,False,1,medium,,holt_winters
A65,A65,2023-07,0.4834214320038443,,,,False,False,1,medium,,holt_winters
A65,A65,2023-08,0.4937071849609686,,,,False,False,1,medium,,holt_winters
A65,A65,2023-09,0.4805086163627238,,,,False,False,1,medium,,holt_winters
A65,A65,2023-10,0.4832071122818571,,,,False,False,1,medium,,holt_winters
A65,A65,2023-11,0.488440247476392,,,,False,False,1,medium,,holt_winters
A65,A65,2023-12,0.4923513641381485,,,,False,False,1,medium,,holt_winters
A65,A65,2024-01,0.4910236220472441,,,,False,False,1,medium,,holt_winters
A65,A65,2024-02,0.4935333678220382,,,,False,False,1,medium,,holt_winters
A65,A65,2024-03,0.48448876226654,,,,False,False,1,medium,,holt_winters
A65,A65,2024-04,0.4836731311122161,,,,False,False,1,medium,,holt_winters
A65,A65,2024-05,0.4880687241489023,,,,False,False,1,medium,,holt_winters
A65,A65,2024-06,0.4873935548505593,,,,False,False,1,medium,,holt_winters
A65,A65,2024-07,0.4981731532962669,,,,False,False,1,medium,,holt_winters
A65,A65,2024-08,0.4941157240928408,,,,False,False,1,medium,,holt_winters
A65,A65,2024-09,0.4849284099472494,,,,False,False,1,medium,,holt_winters
A65,A65,2024-10,0.4943689963564094,,,,False,False,1,medium,,holt_winters
A65,A65,2024-11,0.487674169346195,,,,False,False,1,medium,,holt_winters
A65,A65,2024-12,0.4971867007672634,,,,False,False,1,medium,,holt_winters
A65,A65,2025-01,0.4834031582339671,,,,False,False,1,medium,,holt_winters
A65,A65,2025-02,0.4928678678678678,,,,False,False,1,medium,,holt_winters
A65,A65,2025-03,0.4971953085160632,,,,False,False,1,medium,,holt_winters
A65,A65,2025-04,0.4913885898815931,,,,False,False,1,medium,,holt_winters
A65,A65,2025-05,0.4917221368834272,,,,False,False,1,medium,,holt_winters
A65,A65,2025-06,0.4922335297268345,,,,False,False,1,medium,,holt_winters
A65,A65,2025-07,0.4965682910089224,,,,False,False,1,medium,,holt_winters
A65,A65,2025-08,0.4917333333333333,,,,False,False,1,medium,,holt_winters
A65,A65,2025-09,0.4937106918238994,,,,False,False,1,medium,,holt_winters
A65,A65,2025-10,0.5037931034482759,,,,False,False,1,medium,,holt_winters
A65,A65,2025-11,0.499285459092533,,,,False,False,1,medium,,holt_winters
A65,A65,2025-12,0.4924734861443722,,,,False,False,1,medium,,holt_winters
A65,A65,2026-01,0.4751155350159972,,,,False,False,1,medium,,holt_winters
A65,A65,2026-02,0.484636328276935,,,,False,False,1,medium,,holt_winters
A65,A65,2026-03,0.5029940119760479,,,,False,False,1,medium,,holt_winters
A65,A65,2026-04,0.4834537847090148,,,,False,False,1,medium,,holt_winters
A65,A65,2026-05,,0.493129,0.478819,0.507439,True,False,1,medium,,holt_winters
A65,A65,2026-06,,0.49327,0.478891,0.50765,True,False,1,medium,,holt_winters
A65,A65,2026-07,,0.493412,0.47874,0.508083,True,False,1,medium,,holt_winters
A70,A70,2023-01,0.478401727861771,,,,False,False,1,medium,,holt_winters
A70,A70,2023-02,0.4709158415841584,,,,False,False,1,medium,,holt_winters
A70,A70,2023-03,0.4563986409966025,,,,False,False,1,medium,,holt_winters
A70,A70,2023-04,0.4433693796243597,,,,False,False,1,medium,,holt_winters
A70,A70,2023-05,0.4622173193601765,,,,False,False,1,medium,,holt_winters
A70,A70,2023-06,0.4736537348002316,,,,False,False,1,medium,,holt_winters
A70,A70,2023-07,0.4795518207282913,,,,False,False,1,medium,,holt_winters
A70,A70,2023-08,0.4604731679169071,,,,False,False,1,medium,,holt_winters
A70,A70,2023-09,0.4459224985540775,,,,False,False,1,medium,,holt_winters
A70,A70,2023-10,0.4571078431372549,,,,False,False,1,medium,,holt_winters
A70,A70,2023-11,0.4633182844243792,,,,False,False,1,medium,,holt_winters
A70,A70,2023-12,0.4560133630289532,,,,False,False,1,medium,,holt_winters
A70,A70,2024-01,0.482078853046595,,,,False,False,1,medium,,holt_winters
A70,A70,2024-02,0.462089552238806,,,,False,False,1,medium,,holt_winters
A70,A70,2024-03,0.4462901439645625,,,,False,False,1,medium,,holt_winters
A70,A70,2024-04,0.4307511737089202,,,,False,False,1,medium,,holt_winters
A70,A70,2024-05,0.4677695379349686,,,,False,False,1,medium,,holt_winters
A70,A70,2024-06,0.4648552864737153,,,,False,False,1,medium,,holt_winters
A70,A70,2024-07,0.4703812316715542,,,,False,False,1,medium,,holt_winters
A70,A70,2024-08,0.4739052189562087,,,,False,False,1,medium,,holt_winters
A70,A70,2024-09,0.4645030425963489,,,,False,False,1,medium,,holt_winters
A70,A70,2024-10,0.4658505154639175,,,,False,False,1,medium,,holt_winters
A70,A70,2024-11,0.4568062827225131,,,,False,False,1,medium,,holt_winters
A70,A70,2024-12,0.4485387547649301,,,,False,False,1,medium,,holt_winters
A70,A70,2025-01,0.452991452991453,,,,False,False,1,medium,,holt_winters
A70,A70,2025-02,0.4866425992779783,,,,False,False,1,medium,,holt_winters
A70,A70,2025-03,0.4834037417018708,,,,False,False,1,medium,,holt_winters
A70,A70,2025-04,0.4757412398921833,,,,False,False,1,medium,,holt_winters
A70,A70,2025-05,0.4713064713064713,,,,False,False,1,medium,,holt_winters
A70,A70,2025-06,0.4665801427644386,,,,False,False,1,medium,,holt_winters
A70,A70,2025-07,0.4622701331642359,,,,False,False,1,medium,,holt_winters
A70,A70,2025-08,0.4534731323722149,,,,False,False,1,medium,,holt_winters
A70,A70,2025-09,0.4735376044568245,,,,False,False,1,medium,,holt_winters
A70,A70,2025-10,0.4818586887332909,,,,False,False,1,medium,,holt_winters
A70,A70,2025-11,0.4568138195777351,,,,False,False,1,medium,,holt_winters
A70,A70,2025-12,0.4721723518850987,,,,False,False,1,medium,,holt_winters
A70,A70,2026-01,0.4375750300120048,,,,False,False,1,medium,,holt_winters
A70,A70,2026-02,0.4455659697188175,,,,False,False,1,medium,,holt_winters
A70,A70,2026-03,0.4635451505016722,,,,False,False,1,medium,,holt_winters
A70,A70,2026-04,0.4952893674293405,,,,False,False,1,medium,,holt_winters
A70,A70,2026-05,,0.466415,0.437869,0.494961,True,False,1,medium,,holt_winters
A70,A70,2026-06,,0.466533,0.437848,0.495218,True,False,1,medium,,holt_winters
A70,A70,2026-07,,0.466651,0.437383,0.495918,True,False,1,medium,,holt_winters
A80,A80,2023-01,0.5021746490611245,,,,False,False,1,medium,,holt_winters
A80,A80,2023-02,0.4986278235169938,,,,False,False,1,medium,,holt_winters
A80,A80,2023-03,0.5047321976059079,,,,False,False,1,medium,,holt_winters
A80,A80,2023-04,0.4994592840921379,,,,False,False,1,medium,,holt_winters
A80,A80,2023-05,0.5052866912151499,,,,False,False,1,medium,,holt_winters
A80,A80,2023-06,0.5071294506541166,,,,False,False,1,medium,,holt_winters
A80,A80,2023-07,0.5015407654868531,,,,False,False,1,medium,,holt_winters
A80,A80,2023-08,0.5044794472420658,,,,False,False,1,medium,,holt_winters
A80,A80,2023-09,0.5066949608464343,,,,False,False,1,medium,,holt_winters
A80,A80,2023-10,0.5034324942791762,,,,False,False,1,medium,,holt_winters
A80,A80,2023-11,0.5029419513480284,,,,False,False,1,medium,,holt_winters
A80,A80,2023-12,0.5052688080910812,,,,False,False,1,medium,,holt_winters
A80,A80,2024-01,0.5005519372999228,,,,False,False,1,medium,,holt_winters
A80,A80,2024-02,0.5032864680048339,,,,False,False,1,medium,,holt_winters
A80,A80,2024-03,0.5017214571301644,,,,False,False,1,medium,,holt_winters
A80,A80,2024-04,0.503112455640235,,,,False,False,1,medium,,holt_winters
A80,A80,2024-05,0.5053165572783812,,,,False,False,1,medium,,holt_winters
A80,A80,2024-06,0.5017831463905665,,,,False,False,1,medium,,holt_winters
A80,A80,2024-07,0.5058925979680696,,,,False,False,1,medium,,holt_winters
A80,A80,2024-08,0.503575327510917,,,,False,False,1,medium,,holt_winters
A80,A80,2024-09,0.5006755962871577,,,,False,False,1,medium,,holt_winters
A80,A80,2024-10,0.5033671444938106,,,,False,False,1,medium,,holt_winters
A80,A80,2024-11,0.5049738370421483,,,,False,False,1,medium,,holt_winters
A80,A80,2024-12,0.5042891487269151,,,,False,False,1,medium,,holt_winters
A80,A80,2025-01,0.5016239816836164,,,,False,False,1,medium,,holt_winters
A80,A80,2025-02,0.5058552164655784,,,,False,False,1,medium,,holt_winters
A80,A80,2025-03,0.5026912181303116,,,,False,True,1,medium,,holt_winters
A80,A80,2025-04,0.5025633470830878,,,,False,True,1,medium,,holt_winters
A80,A80,2025-05,0.4986089201204646,,,,False,True,1,medium,,holt_winters
A80,A80,2025-06,0.5014304845385926,,,,False,False,1,medium,,holt_winters
A80,A80,2025-07,0.4976413046624027,,,,False,False,1,medium,,holt_winters
A80,A80,2025-08,0.5010630351088893,,,,False,False,1,medium,,holt_winters
A80,A80,2025-09,0.4999845292242953,,,,False,False,1,medium,,holt_winters
A80,A80,2025-10,0.5039832528929464,,,,False,False,1,medium,,holt_winters
A80,A80,2025-11,0.5010285223051181,,,,False,False,1,medium,,holt_winters
A80,A80,2025-12,0.4989062961868164,,,,False,False,1,medium,,holt_winters
A80,A80,2026-01,0.502095055668622,,,,False,False,1,medium,,holt_winters
A80,A80,2026-02,0.5026645979492714,,,,False,False,1,medium,,holt_winters
A80,A80,2026-03,0.5007864211285143,,,,False,False,1,medium,,holt_winters
A80,A80,2026-04,0.5056427715780846,,,,False,False,1,medium,,holt_winters
A80,A80,2026-05,,0.501649,0.496927,0.506372,True,False,1,medium,,holt_winters
A80,A80,2026-06,,0.501599,0.496854,0.506345,True,False,1,medium,,holt_winters
A80,A80,2026-07,,0.501549,0.496708,0.506391,True,False,1,medium,,holt_winters
A83,A83,2023-01,0.5344827586206896,,,,False,False,1,medium,,holt_winters
A83,A83,2023-02,0.5396458814472671,,,,False,False,1,medium,,holt_winters
A83,A83,2023-03,0.5564668769716088,,,,False,False,1,medium,,holt_winters
A83,A83,2023-04,0.5248366013071896,,,,False,False,1,medium,,holt_winters
A83,A83,2023-05,0.5545053560176434,,,,False,False,1,medium,,holt_winters
A83,A83,2023-06,0.5340086830680174,,,,False,False,1,medium,,holt_winters
A83,A83,2023-07,0.508759635599159,,,,False,False,1,medium,,holt_winters
A83,A83,2023-08,0.5453910614525139,,,,False,False,1,medium,,holt_winters
A83,A83,2023-09,0.5268048606147248,,,,False,False,1,medium,,holt_winters
A83,A83,2023-10,0.519650655021834,,,,False,False,1,medium,,holt_winters
A83,A83,2023-11,0.5339805825242718,,,,False,False,1,medium,,holt_winters
A83,A83,2023-12,0.5513748191027497,,,,False,False,1,medium,,holt_winters
A83,A83,2024-01,0.509549795361528,,,,False,False,1,medium,,holt_winters
A83,A83,2024-02,0.5423372988103569,,,,False,False,1,medium,,holt_winters
A83,A83,2024-03,0.5433376455368694,,,,False,False,1,medium,,holt_winters
A83,A83,2024-04,0.5228187919463088,,,,False,False,1,medium,,holt_winters
A83,A83,2024-05,0.5424354243542435,,,,False,False,1,medium,,holt_winters
A83,A83,2024-06,0.5343303874915024,,,,False,False,1,medium,,holt_winters
A83,A83,2024-07,0.5339425587467362,,,,False,False,1,medium,,holt_winters
A83,A83,2024-08,0.5179856115107914,,,,False,False,1,medium,,holt_winters
A83,A83,2024-09,0.5400516795865633,,,,False,False,1,medium,,holt_winters
A83,A83,2024-10,0.5398119122257053,,,,False,False,1,medium,,holt_winters
A83,A83,2024-11,0.5392088827203331,,,,False,False,1,medium,,holt_winters
A83,A83,2024-12,0.5088967971530249,,,,False,False,1,medium,,holt_winters
A83,A83,2025-01,0.5347624565469293,,,,False,False,1,medium,,holt_winters
A83,A83,2025-02,0.5180240320427236,,,,False,False,1,medium,,holt_winters
A83,A83,2025-03,0.5347661188369153,,,,False,False,1,medium,,holt_winters
A83,A83,2025-04,0.5181134654818865,,,,False,False,1,medium,,holt_winters
A83,A83,2025-05,0.5038961038961038,,,,False,False,1,medium,,holt_winters
A83,A83,2025-06,0.5401755570560433,,,,False,False,1,medium,,holt_winters
A83,A83,2025-07,0.5111260957518543,,,,False,False,1,medium,,holt_winters
A83,A83,2025-08,0.5305131761442441,,,,False,False,1,medium,,holt_winters
A83,A83,2025-09,0.5119453924914675,,,,False,False,1,medium,,holt_winters
A83,A83,2025-10,0.5101538461538462,,,,False,False,1,medium,,holt_winters
A83,A83,2025-11,0.5102175346077785,,,,False,False,1,medium,,holt_winters
A83,A83,2025-12,0.5130609511051574,,,,False,False,1,medium,,holt_winters
A83,A83,2026-01,0.5452768729641694,,,,False,False,1,medium,,holt_winters
A83,A83,2026-02,0.5003636363636363,,,,False,False,1,medium,,holt_winters
A83,A83,2026-03,0.5121234386480529,,,,False,False,1,medium,,holt_winters
A83,A83,2026-04,0.5098314606741573,,,,False,False,1,medium,,holt_winters
A83,A83,2026-05,,0.513999,0.487039,0.540959,True,False,1,medium,,holt_winters
A83,A83,2026-06,,0.51333,0.486238,0.540421,True,False,1,medium,,holt_winters
A83,A83,2026-07,,0.51266,0.485019,0.540301,True,False,1,medium,,holt_winters
A84,A84,2023-01,0.4880778232884727,,,,False,False,1,high,,holt_winters
A84,A84,2023-02,0.4746614428072566,,,,False,False,1,high,,holt_winters
A84,A84,2023-03,0.4829809566651672,,,,False,False,1,high,,holt_winters
A84,A84,2023-04,0.4764487139758289,,,,False,False,1,high,,holt_winters
A84,A84,2023-05,0.4806120153003825,,,,False,False,1,high,,holt_winters
A84,A84,2023-06,0.492198927352511,,,,False,False,1,high,,holt_winters
A84,A84,2023-07,0.4820453417176898,,,,False,False,1,high,,holt_winters
A84,A84,2023-08,0.4775809935205183,,,,False,False,1,high,,holt_winters
A84,A84,2023-09,0.482880857686322,,,,False,False,1,high,,holt_winters
A84,A84,2023-10,0.4857920707844138,,,,False,False,1,high,,holt_winters
A84,A84,2023-11,0.4849833147942158,,,,False,False,1,high,,holt_winters
A84,A84,2023-12,0.4811515301493029,,,,False,False,1,high,,holt_winters
A84,A84,2024-01,0.4806585029600194,,,,False,False,1,high,,holt_winters
A84,A84,2024-02,0.4888515307025305,,,,False,False,1,high,,holt_winters
A84,A84,2024-03,0.4888944347392064,,,,False,False,1,high,,holt_winters
A84,A84,2024-04,0.4794305179491658,,,,False,False,1,high,,holt_winters
A84,A84,2024-05,0.4896747547754259,,,,False,False,1,high,,holt_winters
A84,A84,2024-06,0.4892234006158056,,,,False,False,1,high,,holt_winters
A84,A84,2024-07,0.4902441158456558,,,,False,False,1,high,,holt_winters
A84,A84,2024-08,0.4923374873694847,,,,False,False,1,high,,holt_winters
A84,A84,2024-09,0.4837180175344426,,,,False,True,1,high,,holt_winters
A84,A84,2024-10,0.4825418401155382,,,,False,True,1,high,,holt_winters
A84,A84,2024-11,0.4882697947214076,,,,False,False,1,high,,holt_winters
A84,A84,2024-12,0.4887602751216239,,,,False,True,1,high,,holt_winters
A84,A84,2025-01,0.4776680003266106,,,,False,True,1,high,,holt_winters
A84,A84,2025-02,0.4826532446521661,,,,False,False,1,high,,holt_winters
A84,A84,2025-03,0.4864324230300922,,,,False,False,1,high,,holt_winters
A84,A84,2025-04,0.4823282929495354,,,,False,False,1,high,,holt_winters
A84,A84,2025-05,0.4825065274151436,,,,False,False,1,high,,holt_winters
A84,A84,2025-06,0.4876127195064072,,,,False,False,1,high,,holt_winters
A84,A84,2025-07,0.4774823171277643,,,,False,False,1,high,,holt_winters
A84,A84,2025-08,0.4799502089446074,,,,False,False,1,high,,holt_winters
A84,A84,2025-09,0.4785329226030034,,,,False,False,1,high,,holt_winters
A84,A84,2025-10,0.4820169889752395,,,,False,False,1,high,,holt_winters
A84,A84,2025-11,0.4850653688329039,,,,False,False,1,high,,holt_winters
A84,A84,2025-12,0.4882449425915801,,,,False,False,1,high,,holt_winters
A84,A84,2026-01,0.4824650689368002,,,,False,False,1,high,,holt_winters
A84,A84,2026-02,0.4838060965283658,,,,False,False,1,high,,holt_winters
A84,A84,2026-03,0.4825818600271995,,,,False,False,1,high,,holt_winters
A84,A84,2026-04,0.4881426674255359,,,,False,False,1,high,,holt_winters
A84,A84,2026-05,,0.484512,0.475285,0.493739,True,False,1,high,,holt_winters
A84,A84,2026-06,,0.484538,0.475266,0.49381,True,False,1,high,,holt_winters
A84,A84,2026-07,,0.484564,0.475103,0.494024,True,False,1,high,,holt_winters
A85,A85,2023-01,0.488665576069175,,,,False,False,1,high,,holt_winters
A85,A85,2023-02,0.4697831978319783,,,,False,False,1,high,,holt_winters
A85,A85,2023-03,0.4757106872975891,,,,False,False,1,high,,holt_winters
A85,A85,2023-04,0.4733890066060077,,,,False,False,1,high,,holt_winters
A85,A85,2023-05,0.4715687433502778,,,,False,False,1,high,,holt_winters
A85,A85,2023-06,0.4828790116825567,,,,False,False,1,high,,holt_winters
A85,A85,2023-07,0.4714762859051436,,,,False,False,1,high,,holt_winters
A85,A85,2023-08,0.4747206703910614,,,,False,False,1,high,,holt_winters
A85,A85,2023-09,0.4823919348156332,,,,False,True,1,high,,holt_winters
A85,A85,2023-10,0.4773127454964107,,,,False,False,1,high,,holt_winters
A85,A85,2023-11,0.4793764657194095,,,,False,False,1,high,,holt_winters
A85,A85,2023-12,0.4835718071012189,,,,False,False,1,high,,holt_winters
A85,A85,2024-01,0.4789584429247764,,,,False,False,1,high,,holt_winters
A85,A85,2024-02,0.481344346340074,,,,False,False,1,high,,holt_winters
A85,A85,2024-03,0.4798403193612774,,,,False,False,1,high,,holt_winters
A85,A85,2024-04,0.4729786933822492,,,,False,False,1,high,,holt_winters
A85,A85,2024-05,0.4790742793791574,,,,False,True,1,high,,holt_winters
A85,A85,2024-06,0.4862424156907012,,,,False,True,1,high,,holt_winters
A85,A85,2024-07,0.4844702879024252,,,,False,False,1,high,,holt_winters
A85,A85,2024-08,0.489444988116874,,,,False,False,1,high,,holt_winters
A85,A85,2024-09,0.4783053323593864,,,,False,True,1,high,,holt_winters
A85,A85,2024-10,0.4795093392807359,,,,False,False,1,high,,holt_winters
A85,A85,2024-11,0.4792738707833047,,,,False,False,1,high,,holt_winters
A85,A85,2024-12,0.4888423988842399,,,,False,False,1,high,,holt_winters
A85,A85,2025-01,0.4684275691291787,,,,False,True,1,high,,holt_winters
A85,A85,2025-02,0.4807550508774517,,,,False,False,1,high,,holt_winters
A85,A85,2025-03,0.4835086721637759,,,,False,False,1,high,,holt_winters
A85,A85,2025-04,0.4746998936331864,,,,False,False,1,high,,holt_winters
A85,A85,2025-05,0.4851057706144769,,,,False,False,1,high,,holt_winters
A85,A85,2025-06,0.4817552689525007,,,,False,False,1,high,,holt_winters
A85,A85,2025-07,0.4789865871833085,,,,False,False,1,high,,holt_winters
A85,A85,2025-08,0.4722590139808683,,,,False,False,1,high,,holt_winters
A85,A85,2025-09,0.4789346246973365,,,,False,False,1,high,,holt_winters
A85,A85,2025-10,0.4790257104194858,,,,False,False,1,high,,holt_winters
A85,A85,2025-11,0.4785817423391625,,,,False,False,1,high,,holt_winters
A85,A85,2025-12,0.4732872407291012,,,,False,False,1,high,,holt_winters
A85,A85,2026-01,0.475083585416335,,,,False,False,1,high,,holt_winters
A85,A85,2026-02,0.4787099112158,,,,False,False,1,high,,holt_winters
A85,A85,2026-03,0.4762497776196406,,,,False,False,1,high,,holt_winters
A85,A85,2026-04,0.4769638713954259,,,,False,False,1,high,,holt_winters
A85,A85,2026-05,,0.478778,0.468187,0.489369,True,False,1,high,,holt_winters
A85,A85,2026-06,,0.478778,0.468136,0.48942,True,False,1,high,,holt_winters
A85,A85,2026-07,,0.478777,0.467919,0.489636,True,False,1,high,,holt_winters
A90,A90,2023-01,0.5124340617935192,,,,False,False,1,high,,holt_winters
A90,A90,2023-02,0.5252201761409128,,,,False,False,1,high,,holt_winters
A90,A90,2023-03,0.5332326283987915,,,,False,False,1,high,,holt_winters
A90,A90,2023-04,0.5015822784810127,,,,False,False,1,high,,holt_winters
A90,A90,2023-05,0.5076142131979695,,,,False,False,1,high,,holt_winters
A90,A90,2023-06,0.5339185953711093,,,,False,False,1,high,,holt_winters
A90,A90,2023-07,0.5060514372163388,,,,False,False,1,high,,holt_winters
A90,A90,2023-08,0.5073637702503682,,,,False,False,1,high,,holt_winters
A90,A90,2023-09,0.4941176470588235,,,,False,False,1,high,,holt_winters
A90,A90,2023-10,0.5007473841554559,,,,False,False,1,high,,holt_winters
A90,A90,2023-11,0.5106209150326797,,,,False,False,1,high,,holt_winters
A90,A90,2023-12,0.5064836003051106,,,,False,False,1,high,,holt_winters
A90,A90,2024-01,0.4966641957005189,,,,False,False,1,high,,holt_winters
A90,A90,2024-02,0.5045118949958983,,,,False,False,1,high,,holt_winters
A90,A90,2024-03,0.5234795996920708,,,,False,False,1,high,,holt_winters
A90,A90,2024-04,0.4956383822363204,,,,False,False,1,high,,holt_winters
A90,A90,2024-05,0.5093353248693054,,,,False,False,1,high,,holt_winters
A90,A90,2024-06,0.5139833711262283,,,,False,False,1,high,,holt_winters
A90,A90,2024-07,0.5338855421686747,,,,False,False,1,high,,holt_winters
A90,A90,2024-08,0.5297663903541824,,,,False,False,1,high,,holt_winters
A90,A90,2024-09,0.4743687834736037,,,,False,False,1,high,,holt_winters
A90,A90,2024-10,0.5226917057902973,,,,False,False,1,high,,holt_winters
A90,A90,2024-11,0.5162866449511401,,,,False,False,1,high,,holt_winters
A90,A90,2024-12,0.5166666666666667,,,,False,False,1,high,,holt_winters
A90,A90,2025-01,0.52356780275562,,,,False,False,1,high,,holt_winters
A90,A90,2025-02,0.5184210526315789,,,,False,False,1,high,,holt_winters
A90,A90,2025-03,0.5197613721103654,,,,False,False,1,high,,holt_winters
A90,A90,2025-04,0.5237730061349694,,,,False,False,1,high,,holt_winters
A90,A90,2025-05,0.5158546017014695,,,,False,False,1,high,,holt_winters
A90,A90,2025-06,0.5147286821705427,,,,False,False,1,high,,holt_winters
A90,A90,2025-07,0.5064655172413793,,,,False,False,1,high,,holt_winters
A90,A90,2025-08,0.5114777618364419,,,,False,False,1,high,,holt_winters
A90,A90,2025-09,0.5107197549770292,,,,False,False,1,high,,holt_winters
A90,A90,2025-10,0.5153422501966956,,,,False,False,1,high,,holt_winters
A90,A90,2025-11,0.5003599712023038,,,,False,False,1,high,,holt_winters
A90,A90,2025-12,0.5246575342465754,,,,False,False,1,high,,holt_winters
A90,A90,2026-01,0.5273972602739726,,,,False,False,1,high,,holt_winters
A90,A90,2026-02,0.5180630284396618,,,,False,False,1,high,,holt_winters
A90,A90,2026-03,0.509742790335152,,,,False,False,1,high,,holt_winters
A90,A90,2026-04,0.5245901639344263,,,,False,False,1,high,,holt_winters
A90,A90,2026-05,,0.5167,0.491655,0.541745,True,False,1,high,,holt_winters
A90,A90,2026-06,,0.516854,0.491687,0.542021,True,False,1,high,,holt_winters
A90,A90,2026-07,,0.517008,0.49133,0.542686,True,False,1,high,,holt_winters
B00,B00,2023-01,0.5422492401215806,,,,False,False,1,low,,holt_winters
B00,B00,2023-02,0.5368577810871183,,,,False,False,1,low,,holt_winters
B00,B00,2023-03,0.5544776119402985,,,,False,False,1,low,,holt_winters
B00,B00,2023-04,0.5630252100840336,,,,False,False,1,low,,holt_winters
B00,B00,2023-05,0.541289933694997,,,,False,False,1,low,,holt_winters
B00,B00,2023-06,0.526832955404384,,,,False,False,1,low,,holt_winters
B00,B00,2023-07,0.5538243626062322,,,,False,False,1,low,,holt_winters
B00,B00,2023-08,0.5267807840971839,,,,False,False,1,low,,holt_winters
B00,B00,2023-09,0.5287810383747178,,,,False,False,1,low,,holt_winters
B00,B00,2023-10,0.5462897526501767,,,,False,False,1,low,,holt_winters
B00,B00,2023-11,0.5406360424028268,,,,False,False,1,low,,holt_winters
B00,B00,2023-12,0.552870090634441,,,,False,False,1,low,,holt_winters
B00,B00,2024-01,0.523671497584541,,,,False,False,1,low,,holt_winters
B00,B00,2024-02,0.5409145607701564,,,,False,False,1,low,,holt_winters
B00,B00,2024-03,0.5412070084360805,,,,False,False,1,low,,holt_winters
B00,B00,2024-04,0.5226460071513707,,,,False,False,1,low,,holt_winters
B00,B00,2024-05,0.5050774986638161,,,,False,False,1,low,,holt_winters
B00,B00,2024-06,0.5309396485867074,,,,False,False,1,low,,holt_winters
B00,B00,2024-07,0.5152224824355972,,,,False,False,1,low,,holt_winters
B00,B00,2024-08,0.521875,,,,False,False,1,low,,holt_winters
B00,B00,2024-09,0.5309789343246593,,,,False,False,1,low,,holt_winters
B00,B00,2024-10,0.4955423476968796,,,,False,False,1,low,,holt_winters
B00,B00,2024-11,0.5104693140794224,,,,False,True,1,low,,holt_winters
B00,B00,2024-12,0.5101763907734057,,,,False,True,1,low,,holt_winters
B00,B00,2025-01,0.5407026563838904,,,,False,True,1,low,,holt_winters
B00,B00,2025-02,0.5654596100278552,,,,False,True,1,low,,holt_winters
B00,B00,2025-03,0.5256598240469208,,,,False,False,1,low,,holt_winters
B00,B00,2025-04,0.5436105476673428,,,,False,True,1,low,,holt_winters
B00,B00,2025-05,0.5443403028118241,,,,False,False,1,low,,holt_winters
B00,B00,2025-06,0.5339335180055401,,,,False,False,1,low,,holt_winters
B00,B00,2025-07,0.5385745775165319,,,,False,False,1,low,,holt_winters
B00,B00,2025-08,0.5257270693512305,,,,False,False,1,low,,holt_winters
B00,B00,2025-09,0.5402916346891788,,,,False,False,1,low,,holt_winters
B00,B00,2025-10,0.5217748562037798,,,,False,False,1,low,,holt_winters
B00,B00,2025-11,0.5432733504712939,,,,False,False,1,low,,holt_winters
B00,B00,2025-12,0.5319602272727273,,,,False,False,1,low,,holt_winters
B00,B00,2026-01,0.5229040622299049,,,,False,False,1,low,,holt_winters
B00,B00,2026-02,0.5008537279453614,,,,False,False,1,low,,holt_winters
B00,B00,2026-03,0.4980184940554821,,,,False,False,1,low,,holt_winters
B00,B00,2026-04,0.5167701863354037,,,,False,False,1,low,,holt_winters
B00,B00,2026-05,,0.512237,0.480104,0.54437,True,False,1,low,,holt_winters
B00,B00,2026-06,,0.511398,0.479109,0.543687,True,False,1,low,,holt_winters
B00,B00,2026-07,,0.510558,0.477614,0.543503,True,False,1,low,,holt_winters
B01,Scandinavian Defense,2023-01,0.4814494294509625,,,,False,False,1,high,,holt_winters
B01,Scandinavian Defense,2023-02,0.4818153387663496,,,,False,False,1,high,,holt_winters
B01,Scandinavian Defense,2023-03,0.4806583766905042,,,,False,False,1,high,,holt_winters
B01,Scandinavian Defense,2023-04,0.4798618536131454,,,,False,False,1,high,,holt_winters
B01,Scandinavian Defense,2023-05,0.4823373244720287,,,,False,False,1,high,,holt_winters
B01,Scandinavian Defense,2023-06,0.4803507289245721,,,,False,False,1,high,,holt_winters
B01,Scandinavian Defense,2023-07,0.4841043729932618,,,,False,False,1,high,,holt_winters
B01,Scandinavian Defense,2023-08,0.4840458925110773,,,,False,False,1,high,,holt_winters
B01,Scandinavian Defense,2023-09,0.482993484867701,,,,False,False,1,high,,holt_winters
B01,Scandinavian Defense,2023-10,0.4805149974343425,,,,False,False,1,high,,holt_winters
B01,Scandinavian Defense,2023-11,0.4820985586608993,,,,False,False,1,high,,holt_winters
B01,Scandinavian Defense,2023-12,0.4802399656425031,,,,False,False,1,high,,holt_winters
B01,Scandinavian Defense,2024-01,0.4813510988305414,,,,False,False,1,high,,holt_winters
B01,Scandinavian Defense,2024-02,0.481372963418383,,,,False,False,1,high,,holt_winters
B01,Scandinavian Defense,2024-03,0.4810715834151016,,,,False,False,1,high,,holt_winters
B01,Scandinavian Defense,2024-04,0.4801567544919035,,,,False,False,1,high,,holt_winters
B01,Scandinavian Defense,2024-05,0.4817508107823271,,,,False,False,1,high,,holt_winters
